Regional Economy,Statistic,Value,Unit of Measurement,Year,Sustainable Development Goal,Country Code,ADB Country Code
Solomon Islands,Age Dependency Ratio,73,% of working-age population,2017,,SLB,SOL
Solomon Islands,Annual Change in Money Supply,6,%,2018,,SLB,SOL
Solomon Islands,Annual Growth Rate of Gross Domestic Product (GDP),3.2,%,2017,,SLB,SOL
Solomon Islands,Annual Growth Rate of Gross Domestic Product (GDP),3,%,2018,,SLB,SOL
Solomon Islands,"Annual Real Growth Rates on Valued Added, Agriculture",3.6,%,2018,,SLB,SOL
Solomon Islands,"Annual Real Growth Rates on Valued Added, Industry",1.2,%,2018,,SLB,SOL
Solomon Islands,"Annual Real Growth Rates on Valued Added, Services",3.5,%,2018,,SLB,SOL
Solomon Islands,Average Annual Population Growth Rate,2.2,%,2013-2018,,SLB,SOL
Solomon Islands,"Central Government Finance, Expenditure",44,% of GDP,2018,,SLB,SOL
Solomon Islands,"Central Government Finance, Fiscal Balance",-0.6,% of GDP,2018,,SLB,SOL
Solomon Islands,"Central Government Finance, Revenue",43.4,% of GDP,2018,,SLB,SOL
Solomon Islands,Current Account Balance,3.9,% of GDP,2018,,SLB,SOL
Solomon Islands,"External Debt, Total Outstanding",8.2,% of GNI,2017,,SLB,SOL
Solomon Islands,"External Debt, Total Outstanding",96,$ million,2017,,SLB,SOL
Solomon Islands,Gross Domestic Investment,15.1,% of GDP,2018,,SLB,SOL
Solomon Islands,Gross International Reserves,623,$ million,2018,,SLB,SOL
Solomon Islands,Growth Rate of Merchandise Exports,20.2,%,2018,,SLB,SOL
Solomon Islands,Growth Rate of Merchandise Imports,7.9,%,2018,,SLB,SOL
Solomon Islands,Inflation Rate,3.3,%,2018,,SLB,SOL
Solomon Islands,"Per Capita Gross National Income (GNI), Atlas Method","1,920",$,2017,,SLB,SOL
Solomon Islands,Population Density,23,persons per km2 of surface area,2018,,SLB,SOL
Solomon Islands,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,25.1,%,2013,,SLB,SOL
Solomon Islands,Proportion of Population Living below the National Poverty Line,12.7,%,2013,,SLB,SOL
Solomon Islands,"Land, Surface Area",28.9,",000  km2",,,SLB,SOL
Solomon Islands,Total Fertility Rate,3.9,births per woman,2016,,SLB,SOL
Solomon Islands,Total Population,0.67,million,2018,,SLB,SOL
Solomon Islands,Trade Balance,5.4,% of GDP,2018,,SLB,SOL
Sri Lanka,"Proportion of Employed Population below $1.90 PPP a Day, Female",0.1,%,2018,1.1.1,LKA,SRI
Sri Lanka,"Proportion of Employed Population below $1.90 PPP a Day, Male",0.2,%,2018,1.1.1,LKA,SRI
Sri Lanka,"Proportion of Employed Population below $1.90 PPP a Day, Total",0.2,%,2018,1.1.1,LKA,SRI
Sri Lanka,Growth Rates of Household Expenditure or Income per Capita,4.7,%,2012-2016,10.1.1,LKA,SRI
Sri Lanka,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,4.2,%,2012-2016,10.1.1,LKA,SRI
Sri Lanka,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,15.1,migrogram/m3,2016,11.6.2,LKA,SRI
Sri Lanka,"Material Footprint, Million Metric Tons",85.8,,2017,12.2.1,LKA,SRI
Sri Lanka,"Material Footprint, Per Capita",4.1,,2017,12.2.1,LKA,SRI
Sri Lanka,"Domestic Material Consumption, Million Metric Tons",107.4,,2017,12.2.2,LKA,SRI
Sri Lanka,"Domestic Material Consumption, Per Capita",5.1,,2017,12.2.2,LKA,SRI
Sri Lanka,Coverage of Protected Areas in Relation to Marine Areas,0.1,%,2018,14.5.1,LKA,SRI
Sri Lanka,Forest Area as a Proportion of Total Land Area,33,%,2015,15.1.1,LKA,SRI
Sri Lanka,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,LKA,SRI
Sri Lanka,Volume of Remittances in United States Dollars as a Proportion of Total GDP,8.2,%,2017,17.3.2,LKA,SRI
Sri Lanka,Debt Service as a Percentage of Exports of Goods and Services,19.3,%,2017,17.4.1,LKA,SRI
Sri Lanka,Prevalence of Undernourishment,10.9,%,2015-2017,2.1.1,LKA,SRI
Sri Lanka,Prevalence of Stunting among Children under 5 Years of Age,17.3,%,2016,2.2.1,LKA,SRI
Sri Lanka,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,2,%,2016,2.2.2,LKA,SRI
Sri Lanka,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,15.1,%,2016,2.2.2,LKA,SRI
Sri Lanka,Maternal Mortality Ratio,30,"per 100,000 live births",2015,3.1.1,LKA,SRI
Sri Lanka,Under-5 Mortality Rate,9,"per 1,000 live births",2017,3.2.1,LKA,SRI
Sri Lanka,Neonatal Mortality Rate,6,"per 1,000 live births",2017,3.2.2,LKA,SRI
Sri Lanka,Tuberculosis Incidence,64,"per 100,000 population",2017,3.3.2,LKA,SRI
Sri Lanka,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",17.4,%,2016,3.4.1,LKA,SRI
Sri Lanka,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,LKA,SRI
Sri Lanka,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,LKA,SRI
Sri Lanka,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,LKA,SRI
Sri Lanka,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",84.5,%,2017,4.c.1,LKA,SRI
Sri Lanka,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,LKA,SRI
Sri Lanka,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",85.5,%,2017,4.c.1,LKA,SRI
Sri Lanka,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",79.8,%,2017,4.c.1,LKA,SRI
Sri Lanka,Proportion of Seats Held by Women in National Parliaments,5.3,%,2018,5.5.1,LKA,SRI
Sri Lanka,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,LKA,SRI
Sri Lanka,"Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,LKA,SRI
Sri Lanka,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",92.6,%,2015,6.1.1,LKA,SRI
Sri Lanka,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,LKA,SRI
Sri Lanka,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,LKA,SRI
Sri Lanka,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,LKA,SRI
Sri Lanka,Proportion of Population with Access to Electricity,95.6,%,2016,7.1.1,LKA,SRI
Sri Lanka,Renewable Energy Share in the Total Final Energy Consumption,50.9,%,2016,7.2.1,LKA,SRI
Sri Lanka,Number of Automated Teller Machines (ATMs),17.2,"per 100,000 adults",2015,8.10.1,LKA,SRI
Sri Lanka,Number of Commercial Bank Branches,18.6,"per 100,000 adults",2015,8.10.1,LKA,SRI
Sri Lanka,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,73.6,%,2017,8.10.2,LKA,SRI
Sri Lanka,Annual Growth Rate of Real GDP per Employed Person,4.6,%,2018,8.2.1,LKA,SRI
Sri Lanka,"Unemployment Rate, Female",7,%,2018,8.5.2,LKA,SRI
Sri Lanka,"Unemployment Rate, Male",3,%,2018,8.5.2,LKA,SRI
Sri Lanka,"Unemployment Rate, Total",4.4,%,2018,8.5.2,LKA,SRI
Sri Lanka,"CO2 Emissions, Million Metric Tons",20.9,,2016,9.4.1,LKA,SRI
Sri Lanka,"CO2 Emissions, Per Unit of GDP (PPP)",0.1,,2016,9.4.1,LKA,SRI
Sri Lanka,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",219.6,"disbursements, constant 2016, $ million",2017,9.a.1,LKA,SRI
Sri Lanka,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",245.4,"disbursements, constant 2016, $ million",2017,9.a.1,LKA,SRI
Sri Lanka,"Proportion of Population Covered by Mobile Network, 2G",99.7,%,2017,9.c.1,LKA,SRI
Sri Lanka,"Proportion of Population Covered by Mobile Network, 3G",88,%,2017,9.c.1,LKA,SRI
Sri Lanka,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",48,%,2017,9.c.1,LKA,SRI
Sri Lanka,Age Dependency Ratio,52,% of working-age population,2017,,LKA,SRI
Sri Lanka,Annual Change in Money Supply,13,%,2018,,LKA,SRI
Sri Lanka,Annual Growth Rate of Gross Domestic Product (GDP),3.4,%,2017,,LKA,SRI
Sri Lanka,Annual Growth Rate of Gross Domestic Product (GDP),3.2,%,2018,,LKA,SRI
Sri Lanka,"Annual Real Growth Rates on Valued Added, Agriculture",4.8,%,2018,,LKA,SRI
Sri Lanka,"Annual Real Growth Rates on Valued Added, Industry",0.9,%,2018,,LKA,SRI
Sri Lanka,"Annual Real Growth Rates on Valued Added, Services",4.7,%,2018,,LKA,SRI
Sri Lanka,Average Annual Population Growth Rate,1,%,2013-2018,,LKA,SRI
Sri Lanka,"Central Government Finance, Expenditure",18.6,% of GDP,2018,,LKA,SRI
Sri Lanka,"Central Government Finance, Fiscal Balance",-5.3,% of GDP,2018,,LKA,SRI
Sri Lanka,"Central Government Finance, Revenue",13.4,% of GDP,2018,,LKA,SRI
Sri Lanka,Current Account Balance,-3,% of GDP,2018,,LKA,SRI
Sri Lanka,"External Debt, Total Outstanding",62.7,% of GNI,2017,,LKA,SRI
Sri Lanka,"External Debt, Total Outstanding","51,824",$ million,2017,,LKA,SRI
Sri Lanka,Gross Domestic Investment,16.8,% of GDP,2018,,LKA,SRI
Sri Lanka,Gross International Reserves,"6,919",$ million,2018,,LKA,SRI
Sri Lanka,Growth Rate of Merchandise Exports,4.7,%,2018,,LKA,SRI
Sri Lanka,Growth Rate of Merchandise Imports,6,%,2018,,LKA,SRI
Sri Lanka,Inflation Rate,2.1,%,2018,,LKA,SRI
Sri Lanka,"Per Capita Gross National Income (GNI), Atlas Method","3,850",$,2017,,LKA,SRI
Sri Lanka,Population Density,330,persons per km2 of surface area,2018,,LKA,SRI
Sri Lanka,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,0.8,%,2016,,LKA,SRI
Sri Lanka,Proportion of Population Living below the National Poverty Line,4.1,%,2016,,LKA,SRI
Sri Lanka,"Land, Surface Area",65.61,",000  km2",,,LKA,SRI
Sri Lanka,Total Fertility Rate,2,births per woman,2016,,LKA,SRI
Sri Lanka,Total Population,21.67,million,2018,,LKA,SRI
Sri Lanka,Trade Balance,-11.7,% of GDP,2018,,LKA,SRI
"Taipei,China","Proportion of Employed Population below $1.90 PPP a Day, Female",,%,,1.1.1,TWN,TAP
"Taipei,China","Proportion of Employed Population below $1.90 PPP a Day, Male",,%,,1.1.1,TWN,TAP
"Taipei,China","Proportion of Employed Population below $1.90 PPP a Day, Total",,%,,1.1.1,TWN,TAP
"Taipei,China",Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,TWN,TAP
"Taipei,China",Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,TWN,TAP
"Taipei,China",Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,19,migrogram/m3,2018,11.6.2,TWN,TAP
"Taipei,China","Material Footprint, Million Metric Tons",,,,12.2.1,TWN,TAP
"Taipei,China","Material Footprint, Per Capita",,,,12.2.1,TWN,TAP
"Taipei,China","Domestic Material Consumption, Million Metric Tons",,,,12.2.2,TWN,TAP
"Taipei,China","Domestic Material Consumption, Per Capita",,,,12.2.2,TWN,TAP
"Taipei,China",Coverage of Protected Areas in Relation to Marine Areas,,%,,14.5.1,TWN,TAP
"Taipei,China",Forest Area as a Proportion of Total Land Area,,%,,15.1.1,TWN,TAP
"Taipei,China",Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,TWN,TAP
"Taipei,China",Volume of Remittances in United States Dollars as a Proportion of Total GDP,,%,,17.3.2,TWN,TAP
"Taipei,China",Debt Service as a Percentage of Exports of Goods and Services,,%,,17.4.1,TWN,TAP
"Taipei,China",Prevalence of Undernourishment,3.4,%,2015-2017,2.1.1,TWN,TAP
"Taipei,China",Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,TWN,TAP
"Taipei,China",Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,TWN,TAP
"Taipei,China",Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,TWN,TAP
"Taipei,China",Maternal Mortality Ratio,9.763,"per 100,000 live births",2017,3.1.1,TWN,TAP
"Taipei,China",Under-5 Mortality Rate,,"per 1,000 live births",,3.2.1,TWN,TAP
"Taipei,China",Neonatal Mortality Rate,2,"per 1,000 live births",2017,3.2.2,TWN,TAP
"Taipei,China",Tuberculosis Incidence,42,"per 100,000 population",2017,3.3.2,TWN,TAP
"Taipei,China","Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",,%,,3.4.1,TWN,TAP
"Taipei,China","Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,TWN,TAP
"Taipei,China","Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,TWN,TAP
"Taipei,China","Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,TWN,TAP
"Taipei,China","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",,%,,4.c.1,TWN,TAP
"Taipei,China","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,TWN,TAP
"Taipei,China","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",,%,,4.c.1,TWN,TAP
"Taipei,China","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",,%,,4.c.1,TWN,TAP
"Taipei,China",Proportion of Seats Held by Women in National Parliaments,,%,,5.5.1,TWN,TAP
"Taipei,China","Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,TWN,TAP
"Taipei,China","Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,TWN,TAP
"Taipei,China","Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,TWN,TAP
"Taipei,China","Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,TWN,TAP
"Taipei,China","Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,TWN,TAP
"Taipei,China","Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,TWN,TAP
"Taipei,China",Proportion of Population with Access to Electricity,,%,,7.1.1,TWN,TAP
"Taipei,China",Renewable Energy Share in the Total Final Energy Consumption,2.1,%,2016,7.2.1,TWN,TAP
"Taipei,China",Number of Automated Teller Machines (ATMs),,"per 100,000 adults",,8.10.1,TWN,TAP
"Taipei,China",Number of Commercial Bank Branches,,"per 100,000 adults",,8.10.1,TWN,TAP
"Taipei,China",Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,94.2,%,2017,8.10.2,TWN,TAP
"Taipei,China",Annual Growth Rate of Real GDP per Employed Person,0.8,%,2018,8.2.1,TWN,TAP
"Taipei,China","Unemployment Rate, Female",3.5,%,2018,8.5.2,TWN,TAP
"Taipei,China","Unemployment Rate, Male",3.9,%,2018,8.5.2,TWN,TAP
"Taipei,China","Unemployment Rate, Total",3.7,%,2018,8.5.2,TWN,TAP
"Taipei,China","CO2 Emissions, Million Metric Tons",,,,9.4.1,TWN,TAP
"Taipei,China","CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,TWN,TAP
"Taipei,China","Total Official Flows for Infrastructure, Official Development Assistance (ODA)",,"disbursements, constant 2016, $ million",,9.a.1,TWN,TAP
"Taipei,China","Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,TWN,TAP
"Taipei,China","Proportion of Population Covered by Mobile Network, 2G",,%,,9.c.1,TWN,TAP
"Taipei,China","Proportion of Population Covered by Mobile Network, 3G",,%,,9.c.1,TWN,TAP
"Taipei,China","Proportion of Population Covered by Mobile Network, LTE/WiMAX",,%,,9.c.1,TWN,TAP
"Taipei,China",Age Dependency Ratio,37,% of working-age population,2017,,TWN,TAP
"Taipei,China",Annual Change in Money Supply,2.7,%,2018,,TWN,TAP
"Taipei,China",Annual Growth Rate of Gross Domestic Product (GDP),3.1,%,2017,,TWN,TAP
"Taipei,China",Annual Growth Rate of Gross Domestic Product (GDP),2.6,%,2018,,TWN,TAP
"Taipei,China","Annual Real Growth Rates on Valued Added, Agriculture",2,%,2018,,TWN,TAP
"Taipei,China","Annual Real Growth Rates on Valued Added, Industry",3.3,%,2018,,TWN,TAP
"Taipei,China","Annual Real Growth Rates on Valued Added, Services",2.6,%,2018,,TWN,TAP
"Taipei,China",Average Annual Population Growth Rate,0.2,%,2013-2018,,TWN,TAP
"Taipei,China","Central Government Finance, Expenditure",11.1,% of GDP,2018,,TWN,TAP
"Taipei,China","Central Government Finance, Fiscal Balance",-0.3,% of GDP,2018,,TWN,TAP
"Taipei,China","Central Government Finance, Revenue",10.8,% of GDP,2018,,TWN,TAP
"Taipei,China",Current Account Balance,11.6,% of GDP,2018,,TWN,TAP
"Taipei,China","External Debt, Total Outstanding",,% of GNI,,,TWN,TAP
"Taipei,China","External Debt, Total Outstanding","181,938",$ million,2017,,TWN,TAP
"Taipei,China",Gross Domestic Investment,21.3,% of GDP,2018,,TWN,TAP
"Taipei,China",Gross International Reserves,"461,784",$ million,2018,,TWN,TAP
"Taipei,China",Growth Rate of Merchandise Exports,10.2,%,2018,,TWN,TAP
"Taipei,China",Growth Rate of Merchandise Imports,9.1,%,2018,,TWN,TAP
"Taipei,China",Inflation Rate,1.3,%,2018,,TWN,TAP
"Taipei,China","Per Capita Gross National Income (GNI), Atlas Method","23,889",$,2017,,TWN,TAP
"Taipei,China",Population Density,651,persons per km2 of surface area,2018,,TWN,TAP
"Taipei,China",Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,TWN,TAP
"Taipei,China",Proportion of Population Living below the National Poverty Line,1.4,%,2017,,TWN,TAP
"Taipei,China","Land, Surface Area",36.2,",000  km2",,,TWN,TAP
"Taipei,China",Total Fertility Rate,1.1,births per woman,2017,,TWN,TAP
"Taipei,China",Total Population,23.57,million,2018,,TWN,TAP
"Taipei,China",Trade Balance,15.6,% of GDP,2018,,TWN,TAP
Tajikistan,"Proportion of Employed Population below $1.90 PPP a Day, Female",3.6,%,2018,1.1.1,TJK,TAJ
Tajikistan,"Proportion of Employed Population below $1.90 PPP a Day, Male",3.9,%,2018,1.1.1,TJK,TAJ
Tajikistan,"Proportion of Employed Population below $1.90 PPP a Day, Total",3.8,%,2018,1.1.1,TJK,TAJ
Tajikistan,Growth Rates of Household Expenditure or Income per Capita,3.6,%,2009-2015,10.1.1,TJK,TAJ
Tajikistan,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,2.3,%,2009-2015,10.1.1,TJK,TAJ
Tajikistan,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,42.8,migrogram/m3,2016,11.6.2,TJK,TAJ
Tajikistan,"Material Footprint, Million Metric Tons",33,,2017,12.2.1,TJK,TAJ
Tajikistan,"Material Footprint, Per Capita",3.7,,2017,12.2.1,TJK,TAJ
Tajikistan,"Domestic Material Consumption, Million Metric Tons",31.2,,2017,12.2.2,TJK,TAJ
Tajikistan,"Domestic Material Consumption, Per Capita",3.5,,2017,12.2.2,TJK,TAJ
Tajikistan,Coverage of Protected Areas in Relation to Marine Areas,,%,,14.5.1,TJK,TAJ
Tajikistan,Forest Area as a Proportion of Total Land Area,3,%,2015,15.1.1,TJK,TAJ
Tajikistan,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,95.8,%,2017,16.9.1,TJK,TAJ
Tajikistan,Volume of Remittances in United States Dollars as a Proportion of Total GDP,31.3,%,2017,17.3.2,TJK,TAJ
Tajikistan,Debt Service as a Percentage of Exports of Goods and Services,6.5,%,2017,17.4.1,TJK,TAJ
Tajikistan,Prevalence of Undernourishment,,%,,2.1.1,TJK,TAJ
Tajikistan,Prevalence of Stunting among Children under 5 Years of Age,17.5,%,2017,2.2.1,TJK,TAJ
Tajikistan,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,3.3,%,2017,2.2.2,TJK,TAJ
Tajikistan,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,5.6,%,2017,2.2.2,TJK,TAJ
Tajikistan,Maternal Mortality Ratio,32,"per 100,000 live births",2015,3.1.1,TJK,TAJ
Tajikistan,Under-5 Mortality Rate,34,"per 1,000 live births",2017,3.2.1,TJK,TAJ
Tajikistan,Neonatal Mortality Rate,15,"per 1,000 live births",2017,3.2.2,TJK,TAJ
Tajikistan,Tuberculosis Incidence,85,"per 100,000 population",2017,3.3.2,TJK,TAJ
Tajikistan,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",25.3,%,2016,3.4.1,TJK,TAJ
Tajikistan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",11.6,%,2017,4.2.2,TJK,TAJ
Tajikistan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",13.4,%,2017,4.2.2,TJK,TAJ
Tajikistan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",12.5,%,2017,4.2.2,TJK,TAJ
Tajikistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",,%,,4.c.1,TJK,TAJ
Tajikistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",100,%,2016,4.c.1,TJK,TAJ
Tajikistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",100,%,2017,4.c.1,TJK,TAJ
Tajikistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",,%,,4.c.1,TJK,TAJ
Tajikistan,Proportion of Seats Held by Women in National Parliaments,19,%,2018,5.5.1,TJK,TAJ
Tajikistan,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,TJK,TAJ
Tajikistan,"Proportion of Population Using Safely Managed Drinking Water Services, Total",47.4,%,2015,6.1.1,TJK,TAJ
Tajikistan,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,TJK,TAJ
Tajikistan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,TJK,TAJ
Tajikistan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,TJK,TAJ
Tajikistan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,TJK,TAJ
Tajikistan,Proportion of Population with Access to Electricity,100,%,2016,7.1.1,TJK,TAJ
Tajikistan,Renewable Energy Share in the Total Final Energy Consumption,43.9,%,2016,7.2.1,TJK,TAJ
Tajikistan,Number of Automated Teller Machines (ATMs),10.3,"per 100,000 adults",2013,8.10.1,TJK,TAJ
Tajikistan,Number of Commercial Bank Branches,6.5,"per 100,000 adults",2013,8.10.1,TJK,TAJ
Tajikistan,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,47,%,2017,8.10.2,TJK,TAJ
Tajikistan,Annual Growth Rate of Real GDP per Employed Person,3.8,%,2018,8.2.1,TJK,TAJ
Tajikistan,"Unemployment Rate, Female",9.7,%,2018,8.5.2,TJK,TAJ
Tajikistan,"Unemployment Rate, Male",11.5,%,2018,8.5.2,TJK,TAJ
Tajikistan,"Unemployment Rate, Total",10.9,%,2018,8.5.2,TJK,TAJ
Tajikistan,"CO2 Emissions, Million Metric Tons",4.8,,2016,9.4.1,TJK,TAJ
Tajikistan,"CO2 Emissions, Per Unit of GDP (PPP)",0.2,,2016,9.4.1,TJK,TAJ
Tajikistan,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",123.7,"disbursements, constant 2016, $ million",2017,9.a.1,TJK,TAJ
Tajikistan,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",18.3,"disbursements, constant 2016, $ million",2017,9.a.1,TJK,TAJ
Tajikistan,"Proportion of Population Covered by Mobile Network, 2G",90,%,2017,9.c.1,TJK,TAJ
Tajikistan,"Proportion of Population Covered by Mobile Network, 3G",90,%,2017,9.c.1,TJK,TAJ
Tajikistan,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",80,%,2017,9.c.1,TJK,TAJ
Tajikistan,Age Dependency Ratio,63,% of working-age population,2017,,TJK,TAJ
Tajikistan,Annual Change in Money Supply,5.1,%,2018,,TJK,TAJ
Tajikistan,Annual Growth Rate of Gross Domestic Product (GDP),7.1,%,2017,,TJK,TAJ
Tajikistan,Annual Growth Rate of Gross Domestic Product (GDP),7.3,%,2018,,TJK,TAJ
Tajikistan,"Annual Real Growth Rates on Valued Added, Agriculture",4,%,2018,,TJK,TAJ
Tajikistan,"Annual Real Growth Rates on Valued Added, Industry",11.8,%,2018,,TJK,TAJ
Tajikistan,"Annual Real Growth Rates on Valued Added, Services",2.1,%,2018,,TJK,TAJ
Tajikistan,Average Annual Population Growth Rate,2.3,%,2013-2018,,TJK,TAJ
Tajikistan,"Central Government Finance, Expenditure",34.8,% of GDP,2018,,TJK,TAJ
Tajikistan,"Central Government Finance, Fiscal Balance",-4.8,% of GDP,2018,,TJK,TAJ
Tajikistan,"Central Government Finance, Revenue",30,% of GDP,2018,,TJK,TAJ
Tajikistan,Current Account Balance,-4.4,% of GDP,2018,,TJK,TAJ
Tajikistan,"External Debt, Total Outstanding",31.9,% of GNI,2017,,TJK,TAJ
Tajikistan,"External Debt, Total Outstanding","2,833",$ million,2017,,TJK,TAJ
Tajikistan,Gross Domestic Investment,23.9,% of GDP,2014,,TJK,TAJ
Tajikistan,Gross International Reserves,"1,284",$ million,2018,,TJK,TAJ
Tajikistan,Growth Rate of Merchandise Exports,-10.4,%,2018,,TJK,TAJ
Tajikistan,Growth Rate of Merchandise Imports,13.5,%,2018,,TJK,TAJ
Tajikistan,Inflation Rate,5.4,%,2018,,TJK,TAJ
Tajikistan,"Per Capita Gross National Income (GNI), Atlas Method",990,$,2017,,TJK,TAJ
Tajikistan,Population Density,64,persons per km2 of surface area,2018,,TJK,TAJ
Tajikistan,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,4.8,%,2015,,TJK,TAJ
Tajikistan,Proportion of Population Living below the National Poverty Line,29.5,%,2017,,TJK,TAJ
Tajikistan,"Land, Surface Area",141.38,",000  km2",,,TJK,TAJ
Tajikistan,Total Fertility Rate,3.4,births per woman,2016,,TJK,TAJ
Tajikistan,Total Population,9.04,million,2018,,TJK,TAJ
Tajikistan,Trade Balance,-21.5,% of GDP,2017,,TJK,TAJ
Thailand,"Proportion of Employed Population below $1.90 PPP a Day, Female",0,%,2018,1.1.1,THA,THA
